yelping_since,votes,review_count,name,user_id,friends,fans,average_stars,type,compliments,elite
2007-02,"{'funny': 218, 'useful': 728, 'cool': 310}",325,Justin,zauNolj59diQJqHUZE91RQ,"['lLmnsl9jR4Sx5vVGlw0IdA', 'HANb8-8InWnju-XzBQQSBw', 'ARe8Nr_YehB2ubsGJhZ-hg', '9a4W-3anHjCB28F7fAG0eg', 'VxdZgXr_o6yXqVPfUsTKNA', 'VunWX7xcjm9iUJe7Ds9XFQ', 't3j5X8JA6ejG8NEmjNuImg', 'chOkUK3gbG85IS2WDrr0aA', '2hBQmM99bJWBc4TLXyFCxg', 'vKyVSTsPIBFZ5aD__mThOA', 'fM4dMVGeraQ-t9SDcP0bbQ', '5T8SdBwiH0jdwatUJ7KFUg', 'DrKQzBFAvxhyjLgbPSW2Qw', 'R-2GWjkuiCyFojQZ5cmvIw', 's7ZSag-bHo0C4fSBDJeBDw', 'imC4mzRbwo7CEQ30t51L-w', 'Q4rNlgGTbrVvN8vxTfymhw', 'xQWD-K9GJKt25oFV0VXcSQ', 'p4Jg_rO_AsCWZGMd_w8xjw', 'ozrNVWvxqNyzcrVFT1zDNQ', 'q15hfv2bSgK4lc4VIag12Q', 'AaZdXn0I6F5bdIVwGpxdDA', 'qWLezzHxOXN-GQdInixZzw', 's-oE2EJyPXZrvYczu7vKGQ', 'DVZf6SX19FVnzPyJeZ9-eg', 'yTm1wEkzONC5gEGHdopefQ', 'eb1a17GMAqizx8WAkl80Qg', 'CYm7gQsdBfTZYBSCbPIsTQ', '7zpDhrRZRTGCkAh3SHbEww', 'xLDjpf3WFEajF7EQ9p8uMw', 'jF3vlTrizLnlXDoO_a4gmg', 'XWkoXZJQNjTG991oyWfF8Q', '4A3dQlNtdL8uaMgXbHIEHg']",11,3.75,user,"{'profile': 1, 'cute': 6, 'funny': 47, 'plain': 54, 'writer': 8, 'list': 1, 'note': 39, 'photos': 2, 'hot': 15, 'cool': 40, 'more': 3}","[2007, 2008]"
2010-09,"{'funny': 5, 'useful': 46, 'cool': 7}",33,Ben,fbS-S6D2q1bQHomL8XEqBA,['lxZSVeJz6KEBW1nlA3JKJg'],0,3.91,user,{},[]
2011-12,"{'funny': 0, 'useful': 2, 'cool': 0}",9,Jerry,TyHmNU6mCEsUTggIb-nIdA,[],0,5.0,user,{},[]
2010-10,"{'funny': 0, 'useful': 0, 'cool': 0}",2,Christian,ojSxoxOcmbYnR64x9tstsw,"['resYiOoGkQg6q0qgtj_1GA', 'Mqhp6Fi4oyNHo0HgkiBeNw', 'x2Ryr2lzjCxPO1Zpm2V6JQ', 'AVMN_xKLGaUW99lYK4XSHQ', 'q5FDBfd9Bg4-qQpVPx7UqA', '6z2I2KJlyLvtbZgDYWkAhA', '50P5YgKuuLPKyFLZpG8lMg', 'Uj-qZf2weBwg2KWLf93hIQ']",0,3.0,user,"{'cute': 1, 'hot': 1, 'writer': 1, 'cool': 1, 'funny': 1}",[]
2011-09,"{'funny': 0, 'useful': 4, 'cool': 0}",1,Antonio,3OxqesAfwehognX31WeZ4g,[],0,5.0,user,{},[]
2010-08,"{'funny': 0, 'useful': 3, 'cool': 3}",4,sara,Bs9BQ_jLu7setsfHeV1Wiw,['clmGgfDyLupkQrHQQo2Zbg'],0,4.25,user,{},[]
2010-10,"{'funny': 1, 'useful': 0, 'cool': 0}",4,Janet,LWGbhalvHBXCq6lXzXAAMQ,"['N8hHjWXzKpIohvehOw68ZA', 'ubbalP-P01DViadUaVBCiA']",0,4.5,user,{},[]
2009-07,"{'funny': 6, 'useful': 82, 'cool': 22}",73,Sid,cwX-KxsiGjCcsRo8TzZX3Q,['6BwgvhuVEwFXgQGbprXi4A'],0,4.04,user,"{'note': 2, 'plain': 2, 'writer': 2}",[]
2011-09,"{'funny': 0, 'useful': 2, 'cool': 1}",11,Vinh,RxIji9ZNL7ztRr1GRossdw,['FITpZp7tj8StNOfacKPflg'],0,3.73,user,{},[]
2011-06,"{'funny': 0, 'useful': 2, 'cool': 4}",1,Marcel,dLsKyehzihkSHkLs2u_Jcw,[],0,5.0,user,{'cool': 1},[]
2009-04,"{'funny': 2, 'useful': 10, 'cool': 2}",27,Eric,kyMabxDns9e0MR1Uabijzg,"['3ABU5x_ScwJXG4ylpVvOCw', 'cakt8Me6Mzn76UrWLAStuQ', 'Y5G5fGtditfX53vwH37m9w']",0,3.37,user,"{'plain': 2, 'cool': 1}",[]
2012-06,"{'funny': 0, 'useful': 2, 'cool': 0}",4,Markthewineguy,q__3KszVGzRLOAvMctBzYw,"['pJppmQyW74ejj8xCa2SHuA', 'Q-2aJUnkQ10YS-lcL-rUGg', 'Z6TkrnnKkhdCfx3XJ5J36g', 'KoXhclUEVqtybj3tVuuelA', '06aIVuI_L2xQ7c5yfKjIlg', 'uqzBJcgJ4wMb3TTbUbQ1ZA', 'XXm3sdLri8iv3r_DYRvO3w', '0S-plxAObjIRFYYZlcqODw', 'ImkdMNvaptix18OWrETWlg', 'JXLHkn4_W-v575jjUMZxgA', 'ygLmmUaPU3FYJx3OfeRmpA', 'ZTHmqDAix7zcbfQa5OvFfw', 'AgiiwEWDChHGsPzbMdWpFg']",0,3.75,user,{'cool': 1},[]
2007-09,"{'funny': 6, 'useful': 17, 'cool': 11}",24,Skye,GAg1bS_3u2ZLM8jy4s2T-A,"['-NcGO7nzM6w2ClVslI4NDQ', 'AaZdXn0I6F5bdIVwGpxdDA']",0,3.569999999999999,user,"{'plain': 1, 'cool': 1}",[]
2012-09,"{'funny': 0, 'useful': 0, 'cool': 0}",1,Karen,mhlvI2mlUcxl7n-BEZfsiw,[],0,4.0,user,{},[]
2013-03,"{'funny': 1, 'useful': 2, 'cool': 1}",1,Tim,IyF9pSsOmqZM5XKrPKDeHA,[],0,5.0,user,{},[]
2011-03,"{'funny': 0, 'useful': 0, 'cool': 0}",4,Todd,Wvq9gFuureHB6wtXnB2WHA,"['AAaCaOG0qxOlOCgrP5UgHg', 'RGC3gUcBVZqOy-b2XSRgGw', 't8XV-Kh0yVXxRRjNPM2BuA', '726_ydY2HVNj_1_Wovqu6Q', 'GPzm6ILscSPzKmUmvijMrw', '8OI7uBQlyIJNlaHA-kxjQg', 'suCetItdO08hCUC6d-oh1w']",0,5.0,user,{'hot': 1},[]
2011-06,"{'funny': 2, 'useful': 6, 'cool': 1}",13,Tiffany,iL9NzCfr7BavNlacyp5Tgw,[],1,3.62,user,{},[]
2011-12,"{'funny': 20, 'useful': 94, 'cool': 25}",127,Jonathan,jfv_Hilw_KaJIVXXZ5-s6A,"['WmAyExqSWoiYZ5XEqpk_Uw', 'cmZ1oF9wRMsUmSaQgBufgg']",2,3.27,user,"{'note': 1, 'plain': 3, 'hot': 1, 'cool': 3}","[2013, 2014]"
2009-02,"{'funny': 10, 'useful': 45, 'cool': 3}",33,Ella,K1L0jnOCzZgbAlVaiw1AgQ,[],1,2.58,user,{'cool': 1},[]
2011-03,"{'funny': 2, 'useful': 10, 'cool': 2}",6,Rudy,S1JwmGLR23ZkwMdMDSvlrA,['3EQCsI2PksVlZjofJqeYdA'],0,4.169999999999999,user,{},[]
2009-12,"{'funny': 0, 'useful': 8, 'cool': 2}",37,Dan,nfcucbqb4kQeaRt585m5aw,['-IbF8EUP-HWH4_bFxmIXnw'],0,3.669999999999999,user,{'cool': 1},[]
2011-10,"{'funny': 1, 'useful': 2, 'cool': 1}",2,Connie,WvR9quwK44Yg6q5dQWXPhw,[],0,4.0,user,{},[]
2012-10,"{'funny': 0, 'useful': 0, 'cool': 0}",2,Madison,doMIG54ds-HxblcN3xYeMQ,['n1mAWT7Y_-Wm9nWcp9b4IQ'],0,3.0,user,{},[]
2013-01,"{'funny': 0, 'useful': 1, 'cool': 0}",3,Kenny,cXzcnPCQq57Q2zHgIAS_QQ,[],0,5.0,user,{},[]
2011-11,"{'funny': 1, 'useful': 1, 'cool': 0}",8,Mimi,tTe34mmP6fWjucuEkTORiw,[],0,3.62,user,{},[]
2010-06,"{'funny': 1, 'useful': 1, 'cool': 0}",4,Michael,US7JMtRFSZL2bX66Up-F-g,[],0,2.75,user,{},[]
2010-02,"{'funny': 31, 'useful': 132, 'cool': 38}",44,Robert,xdCYe4Qx7jg2m6K9xkvo2w,"['lxZSVeJz6KEBW1nlA3JKJg', 'JjzftJhv6bGBQ5yaMCxbZA', '0r34tcxb2yHFyfoleM1QGA', 'QlVcWWOemKbRp9Zcn7njfQ', 'kDZUGqP3j8eiLKIExBWI8Q', 'Xm8HXE1JHqscXe5BKf0GFQ', 'wBCVzlXSIhF9DAFmYJXfLA', 'p6QmRcX0fhj9VUcbIBkrCg', 'LylmsVMWazrNu_56X-LVZg', 'PNS9z4aFDbfhpIsHCfNvNg', 'ZcEstCa4fDhNXrkZ8_Gh0Q', 'b-u85eePnSX5XtfEzIz7gg']",1,4.469999999999999,user,"{'plain': 20, 'hot': 2, 'cool': 4, 'funny': 2}",[]
2008-03,"{'funny': 27, 'useful': 108, 'cool': 34}",93,Elaine,FimJOBt7kWSxvyL5KkrIww,"['htbxy0R-VI4L4wRlX7TOqw', 'o1rDDXSgnQuu-zdm5_ymrA', 'RTwuP9OtmJvMm91wuzxGSQ', 'E-dkQyayOpFsbGyrgATCcA', 'YZ4eGWiunUA4ttoD0CmZ7g', 'aaton9Cy93Ae-7Kr-OEr9g', 'enyUX0ZuDI0eD5vgBS-ZBw']",4,3.58,user,"{'plain': 3, 'writer': 2, 'note': 4, 'photos': 2, 'hot': 1, 'cool': 3, 'more': 1}",[2010]
2014-03,"{'funny': 0, 'useful': 0, 'cool': 0}",1,Robert,xO0vHfjTa44kQRaCIl8bjA,['_lmmIZeJTv8roWn8qU3oIQ'],0,4.0,user,{},[]
2011-02,"{'funny': 0, 'useful': 7, 'cool': 2}",7,Mariah,mF3YfSTFAp7YIfa3luFyPw,"['UeOOfX3ldOn5dXLJHCY9Bw', 'B47RsPEFiiT-tql-K7EN3A', 'utlKEaGHtjavQUgDywdL6w', 'mIKd5xg7ByIz15YSWKdItA', 'X8Kfl9Jk2OqzPVsh6b_pUA']",1,4.83,user,{'writer': 1},[]
2012-10,"{'funny': 0, 'useful': 0, 'cool': 0}",2,Anna,2NdoOwSw3jCDlCUYMJNQ2A,[],0,5.0,user,{},[]
2012-02,"{'funny': 2, 'useful': 3, 'cool': 1}",6,Lisa,xylMLcGRT5dChkKn8FFX7A,[],0,4.0,user,{},[]
2009-06,"{'funny': 2, 'useful': 2, 'cool': 2}",8,Ambert,QThlnQ7AvzZwXHKD5DjdCw,"['Zy-STwrE6LUiiUme1isNOg', 'mtplpDMx4CGA-MIjy9LqOQ', 'EkT8nu4xWFo9NAIv4tKFIQ']",0,3.569999999999999,user,{},[]
2008-09,"{'funny': 91, 'useful': 228, 'cool': 148}",114,Kellie,aX3qehR6vHnCCRI7YzW4EQ,"['68Ci9UgVIVEiCGXy05loLw', 'bLjKUuAvdx7wbp6arixUfg', 'GUrPmYze-oF6NFDJusiSNw', 'X-_kwj1h8w67VEtKlkqd_Q', '2DFK9ZlGM3KqNCJGAM4eZA', '8aQa8vkAUezvwuT9YbKKmQ', 'pGmWkU4m9S5cnyWPK01ecQ', '71e2m7D3ul5TPB5OKBKQZg']",6,3.919999999999999,user,"{'profile': 1, 'funny': 9, 'cute': 2, 'plain': 41, 'writer': 11, 'note': 7, 'photos': 2, 'hot': 33, 'more': 5, 'cool': 30}","[2009, 2011]"
2013-05,"{'funny': 1, 'useful': 3, 'cool': 2}",5,Stephanie,gtHUOTPMYhnmLfMFOOhWCQ,['L2dRN5ls2uOss5hhBZGpJw'],0,3.2,user,{},[]
2013-02,"{'funny': 3, 'useful': 12, 'cool': 7}",13,Cade,qqaOT3MAEvwb_aGhjcagOw,"['WKR1O8p216GT0YDQ7EjwCg', 'PP6NOrDop8wxCvR0EddcSg']",0,4.25,user,"{'writer': 1, 'more': 1}",[]
2012-08,"{'funny': 0, 'useful': 2, 'cool': 0}",4,Alexandra,E_D8RlaOoSfSwKgZAAyWTA,[],0,3.25,user,{},[]
2009-05,"{'funny': 20, 'useful': 24, 'cool': 14}",29,Sawi,-EGkmRLJ1cGRdFhqxV2F8w,"['EB0UEEI4SAI7y1tQxpsZ0A', 'T_kxcUPzSQmJvsYFC1Mm7w', 'GlAL3I-vsN5dbnOP_vQV_g', 'RXfHrH-Ihf2DtEPNjiNkkw', 'bnmz_w96dbm58f-JxMjBdA']",3,4.139999999999999,user,"{'cute': 2, 'plain': 1, 'writer': 1, 'note': 2, 'hot': 6, 'more': 1, 'cool': 2}",[]
2009-10,"{'funny': 0, 'useful': 2, 'cool': 0}",1,Michael,p4A0M8ckvpeKaVyx1ytXhA,"['4UUIpbOTPmu43wuC2aSGkg', 'pLAmvKJu0J3ng9d2fWa61g', 'eMFD4FA8NVAlUAeBl4EVNw', 'MxaSawL9qIvml5KTsZs1DQ', 'N3T0MhVvBSBEXH1_6SYVxg', 'mxDCeAtWQg8DG-LrSBWCmw', 'BLs3hd2Rx6z65B_7kHoDHQ', '-JvniBY0gYLzuSRnpG4HPA']",0,3.0,user,{},[]
2010-03,"{'funny': 28, 'useful': 63, 'cool': 45}",69,Valerie,EqrAcREgUqkm9k-bAzb7Pg,"['NutVKNQYu47gLbf6hzyuqg', 'FLDAI6TXEe5Drr_eRKVh4A', 'g98c3p2XC1ePPDMUODT15Q']",4,4.009999999999999,user,"{'plain': 1, 'writer': 4, 'note': 1, 'photos': 1, 'hot': 3, 'cool': 3, 'more': 1}",[]
2012-06,"{'funny': 0, 'useful': 1, 'cool': 1}",1,Louis,jkzmMCryAA98yFgOY5H8Ug,[],0,5.0,user,{},[]
2011-03,"{'funny': 4, 'useful': 9, 'cool': 5}",22,John,ItTd2S_avhHR8PM9XjSNng,[],0,4.0,user,{'plain': 1},[]
2012-03,"{'funny': 8, 'useful': 7, 'cool': 2}",25,Candy,IWp4rNt7IN3RSGEJla5Jbw,['eQbec0x4UfUb3x5gf32-Iw'],2,3.879999999999999,user,"{'photos': 1, 'cool': 1, 'funny': 1}",[]
2014-03,"{'funny': 1, 'useful': 2, 'cool': 1}",3,Sophia,yhFJ0Di9gOCrtANfuRNwZg,['pgNslCDmBk6C7lcUzi85uQ'],0,4.0,user,{'hot': 1},[]
2008-11,"{'funny': 1, 'useful': 2, 'cool': 0}",23,Gordon,kaK-u4UKYiQSeJC0Pz_m9A,[],0,3.819999999999999,user,{},[]
2011-11,"{'funny': 0, 'useful': 2, 'cool': 0}",3,Rusty,l21LzIC67Ibn7k5hkqTXkA,[],0,2.669999999999999,user,{},[]
2012-01,"{'funny': 0, 'useful': 3, 'cool': 0}",3,Rob,vy8wwdOEy-4sXrnBA1ulkA,[],0,4.0,user,{},[]
2009-12,"{'funny': 5, 'useful': 13, 'cool': 8}",13,Courtney,vflpDsC-v9J-RUsTBXH1Wg,[],0,4.919999999999999,user,{},[]
2012-08,"{'funny': 2, 'useful': 25, 'cool': 15}",86,Rosalyn,qMjJL7QhtEJARgbsiWNJ4A,"['Oiq2iOytdwXNxsogsSppYw', 'Rz-eRLdB4z7-TLdEJHjQww', 'WKR1O8p216GT0YDQ7EjwCg', 'qqKGMRItJEPeV4UC60lPlg', 'UKq38-9aOgEbJojosyS8gQ', 'BRiNSlQGDU4W1SCmPG_bdg']",0,4.169999999999999,user,"{'note': 1, 'writer': 1, 'more': 1}",[]
2009-07,"{'funny': 0, 'useful': 0, 'cool': 0}",3,D,D35bunp-GBVbS4jCw942Ew,['HLO_gUjvY-Gf3HW4gJwvVw'],0,4.0,user,{},[]
2014-04,"{'funny': 0, 'useful': 0, 'cool': 1}",1,Hector,sgHI0VDGejzXc6Bb0qYaBQ,[],0,5.0,user,{},[]
2013-04,"{'funny': 4, 'useful': 6, 'cool': 4}",15,Stacy,qPhE6yymMS3rM-S3EH8kWg,"['IN5Iqo-4wgzageozdgMC9w', 'nlo876sR87AoU4XDN49XLw', 'c9oJ8joE1YJ3oeItUpDLRQ', 'cPCrwa3hB5lig3iIemrgmg', 'huBlN2tuSGtuSFh4uRy63w']",0,3.93,user,{},[]
2014-05,"{'funny': 0, 'useful': 0, 'cool': 0}",2,Angel,tON8wY2UUVdcjgXUqnlhMA,[],0,1.0,user,{},[]
2006-10,"{'funny': 46, 'useful': 150, 'cool': 116}",79,Diana,0BPHp1BTDGy_pKkvEzdN2A,"['5U_8JLsCy5KDPo1Me_cTdQ', 'P-lfV8cdAgEOZJkw2dJpsw', 'qbfQRHLvZk5WSkKY0l_lMw', 'y_3u8cLtcVR8-Iuh9QynWw', 'ZKcurBEb--tGFYhInRlLWw', 'm6PdLs4FnQn4MHFd7i_wsg', 'fgkw-Jpx_uyak-gXY7drsw', 'MTVsyoL3dajP7VS4iuLP4Q', 'WEBjuRv9RPHnCrSbihfcBg', 'qjDy5Kq_zN4bcxVIxt7BCA', '8e3h_9TRUPJp0x7u6pQs6w', 'WWOjZy9CmW8iKpDCgYB1oA', 'nAZwuOW0VvvxrClriKHInQ', 'gTpT1bBK9APC_Ao7_tJ7DQ', 'FHAdAERe-47mpJc6kAaIVg']",6,3.419999999999999,user,"{'funny': 6, 'plain': 8, 'writer': 2, 'list': 3, 'note': 2, 'hot': 4, 'more': 3, 'cool': 10}","[2007, 2008]"
2014-01,"{'funny': 1, 'useful': 0, 'cool': 0}",5,George,FFM_-1Rnn6euyOCBMrj38A,[],0,3.2,user,{},[]
2010-12,"{'funny': 0, 'useful': 3, 'cool': 0}",4,William,hf49J3TgNaiCmgcY3ehOjA,[],0,5.0,user,{},[]
2013-08,"{'funny': 0, 'useful': 5, 'cool': 4}",8,Danny,m96iu13eI78c4fbV1drJNQ,['lC0KGXmIhyjzghBUlVnkhQ'],0,4.25,user,{},[]
2009-12,"{'funny': 5, 'useful': 5, 'cool': 2}",15,Na,_4NCOIf57FSHaml0PGwoPg,['i84PUM4XlQX5U8V4qq2QCA'],0,3.399999999999999,user,{'cool': 1},[]
2011-10,"{'funny': 0, 'useful': 1, 'cool': 0}",1,Dianne,6HS8MMAAJecWPqCvLOaeMg,[],0,1.0,user,{},[]
2011-06,"{'funny': 0, 'useful': 3, 'cool': 0}",7,Bharadwaj,6b6OU4oPgK736LJeGcfgLQ,"['d8hI4HDZCLxN5G6xlOGRPA', 'eVEpqbv_qbv9pyq3YfxeaQ']",0,4.139999999999999,user,{},[]
2014-03,"{'funny': 0, 'useful': 0, 'cool': 0}",1,Brittany,TZj9PPrDbu1gwPVv-7W1ig,[],0,1.0,user,{},[]
2014-03,"{'funny': 0, 'useful': 0, 'cool': 0}",1,Char,zYjwoNx_fD1XGcod2-6iWA,[],0,5.0,user,{},[]
2012-02,"{'funny': 0, 'useful': 3, 'cool': 2}",2,Stephanie,mGeb-m12djBOwCVMaMN6Qw,[],0,5.0,user,{},[]
2009-07,"{'funny': 0, 'useful': 0, 'cool': 1}",3,Jason,D_CyQAvKx0JSvSbiUAmN3g,[],0,5.0,user,{},[]
2012-11,"{'funny': 6, 'useful': 31, 'cool': 6}",11,Gordon,UWZS4I1GWctDx_L2TPNpkw,[],0,3.819999999999999,user,{},[]
2013-11,"{'funny': 3, 'useful': 3, 'cool': 0}",4,T,9hA58eb2rXcZ0VndrGuxlA,[],0,2.0,user,{},[]
2011-04,"{'funny': 2, 'useful': 6, 'cool': 1}",7,John,jRJGyu9U9WOk32vXkFTSXw,"['yY7eQHblODI1JpKEuAkMnQ', 'gtiyv2daR6S5WitUEPbITA']",0,4.0,user,{},[]
2010-06,"{'funny': 2, 'useful': 7, 'cool': 4}",16,Jasmine,O98NLbTLXqJCHN6ow1KGyg,['XKIiyYXAu8sukvSagsGfNw'],0,3.56,user,{'note': 1},[]
2013-02,"{'funny': 0, 'useful': 0, 'cool': 0}",3,Zoey,nMOJzXY7q_PUMVmDTmv9vg,[],0,5.0,user,{},[]
2012-09,"{'funny': 0, 'useful': 0, 'cool': 0}",2,Alicia,jM5BqzX2kxVNt2xll_KozQ,[],0,3.0,user,{},[]
2014-01,"{'funny': 0, 'useful': 1, 'cool': 0}",1,Mark,XQiTxazuYLobsr9sZyQ7Dg,[],0,5.0,user,{},[]
2009-11,"{'funny': 2, 'useful': 9, 'cool': 1}",11,Jim,pSwP99Bkv6jjOTUzbOn1Sg,"['b927p9pWxM9EYoNr_6PxYQ', 'ZMXfIGWKLr5cq4TIlKTQpQ', 'nP4jkC0bos919QtTW2caCw', 'h4X4IBmAX-caWc5LcoAYLg', '9AmjFWf2LiZPt9zn2mdKAQ', 'VoSZqHEzeK7ZxMceiTcgGA', 'Uwfjyhd_Z0L_51H-LYYN0Q']",0,3.22,user,{'note': 1},[]
2009-01,"{'funny': 0, 'useful': 0, 'cool': 0}",1,Craig,Qsgabq3s_-N74jPUlF9Pjw,['FItECjXNMvn7v642SdXVOA'],0,4.0,user,{},[]
2010-01,"{'funny': 5, 'useful': 20, 'cool': 6}",28,A D,LPPAl-HYujwDuy-q_7P3Pw,[],0,4.929999999999999,user,{},[]
2012-04,"{'funny': 0, 'useful': 3, 'cool': 0}",3,Jamie,G5_Fw1jRWbT7NAhiN-CauQ,['8UZh-t4xJFW8-qGfRBnaHg'],0,5.0,user,"{'plain': 1, 'cool': 1}",[]
2013-04,"{'funny': 0, 'useful': 0, 'cool': 0}",1,Chad,CUeCxQoj7_QbXvPWlPliGw,[],0,1.0,user,{},[]
2009-08,"{'funny': 70, 'useful': 192, 'cool': 60}",151,Lisa,waFosvBAmBbH9Hqe4QHPBA,"['ARe8Nr_YehB2ubsGJhZ-hg', 'DrKQzBFAvxhyjLgbPSW2Qw', 'Ni9Lajn_z6AwVPAVV5r1qw', 'N5JPIH_0fUge9suPoyp-9A', 'XaVNWVP4fzfjhfkC_rHqhQ', 'qzTl_FO8ogp5Aik8gML6Eg', 'rWyqvFRy0Or3qvVgKqPxyQ', 'Lv7dv82BjRN060S7uulSDg', 'bM2OTIopnFoaQGLxK2PxPg', 'Ubs5fTE3KFaJ_R_AuBd5dg', 'T0blTqTnEs01-evKHcSDFw', 'SIcFeUjFr8kRQgOC7njdZw', '68vtzjl2k58XqrT89KU8xQ', '4A3dQlNtdL8uaMgXbHIEHg']",1,3.64,user,"{'funny': 2, 'plain': 5, 'writer': 2, 'hot': 1, 'more': 2, 'cool': 9}","[2010, 2011, 2012]"
2008-02,"{'funny': 3, 'useful': 14, 'cool': 5}",18,Mayank,UES7V4n89xaywZWy7Tqy0w,['vehNSKOpiAHchs6m2C_ysA'],1,3.72,user,{},[]
2011-09,"{'funny': 0, 'useful': 11, 'cool': 7}",3,Candy,xBp9lohzCUX4dB9cbamctw,"['J-Y5Un73DpZbSFMEykmnHw', '-50UxOefsM_vZux00SvEfQ', 'kaJ5zRmTdZlZU4W2DjK5HA', '99aiKYbJhK09natA4ISQHw', 'vTWYET8Titzlg3xxEJLOZg', '9ycnUsHBsnH8Auzkv_3SLg', '0uyIrd1Megd4HT9iHpl3ug', 'LX_mbeayHAtsxQOvhIfh_A', 'KlSZnuPv6a2ZxgyFTtJY7Q', 'UKq38-9aOgEbJojosyS8gQ', '0VdRtP7bKlvUMZ3mVwicLg', 'TB0nSsw56tAfQgpSat0_0g', 'Q-NBhVE10nfZn9Jo5J4lkg', 'jBFF0DcDcidif1C_x2Uf3A', 'WBlsOb77mOAPaF6O0ba9hw']",0,3.33,user,{},[]
2013-10,"{'funny': 0, 'useful': 1, 'cool': 0}",3,Chuck,TInCCexgXBsOH7LjpVkv0Q,[],0,2.669999999999999,user,{},[]
2011-11,"{'funny': 1, 'useful': 2, 'cool': 1}",4,Keysha,xwjhXMqlPieocLoVg7Q-Wg,[],0,4.599999999999999,user,{'cool': 1},[]
2010-06,"{'funny': 23, 'useful': 75, 'cool': 10}",29,Katie,TEGWADXt1VA1832jbVtSqA,"['eJGh4UF0zHIPPLZG1NkpgA', '8TJsmhKvgld48bNFzV5YmA', 'm0Oq3vhnWAY8G4-KyKAmgA', 'jgYtI5zHyIiztN1K-qwWMg', 'rMEHK_5v5M5921yrLxLjEQ', 'gvM1H5MwJs50M4kiv9zYtw', 'Khi1CFEqxFXVy1qK0TN1CQ', '22jFgrhRwOfvpneyDKOKBQ']",0,3.48,user,"{'plain': 3, 'hot': 1}",[]
2011-09,"{'funny': 1, 'useful': 4, 'cool': 3}",5,Allison,0tIkqmc6Oqh9paoXZ77IRQ,"['kh4CW4cQSsoV-ziKB0HYtw', 'jsEE-kL1yrhPkmvD5Y3z6Q', 'UTt78HkUgvATBJxhXIPZJw', 'Hh06rTinj_JGQOEBVD01Lg', '0wekFc0vMC9EfbRucSmnSA', 'Mhsdh8yUTHj-HmCj1IiM3A', 'TVL1e0NHhxAE6PpeXGfTOA', 'PL83g67XTMb35bUYEwRAHg', '56SdqRMysH_33Zcv5KY6FA', 'Oba6VjQT4Tv1n_hqP-XDCw', '0NTUVg0eBoe-ePRJfMt9Pw', 'pwBlaNTGFVJG-Rghmkysdw', 'SuWAPL9Mw4d6q3DZohxemg']",0,4.599999999999999,user,{},[]
2007-10,"{'funny': 744, 'useful': 856, 'cool': 523}",267,April,3rtKBEuyR7yr85ufRuYlWQ,"['-ETxy7f37BBQXhw5zJfkrQ', 'QT1X8uwNLgKq-ODIiHGlBg', '5zpVMWD-q6nEYapiWrSyXw', '02OgbtkjXpE15CEgVpN8OA', 's8Om9oHMk8xb_psgxTNeRA', 'saiZmxzBIowJbMgPBW1Now', 'fwsJGulnozT2U6FefsLiFw', 'SzErCvI3GBybMxb3aStUXg', '9V_MtQSSoIalUQpng7k6CA', 'fr3HXiNw5JiIIspADCS5gA', 'aOhXFdjg8NmyR6FPW3bt8Q', 'VgtTZRTxPG8KirRG-xtNxw', '0AJ44NaQQhpOr03xb7Orqw', 'd4ZBWy9LmuslXL7oGeSSMg', 'Mck3OMJSoLZCFpr_wRC72w']",25,3.33,user,"{'profile': 3, 'funny': 37, 'cute': 4, 'plain': 77, 'writer': 21, 'list': 3, 'note': 25, 'photos': 5, 'hot': 19, 'cool': 37, 'more': 13}","[2008, 2010, 2011, 2012]"
